,title,artist,lyrics
9220,Maggie's Farm,Rage Against the Machine,She's the brains behind pa
9221,Maggie's Farm,Rage Against the Machine,"She's sixty-eight, but she says she's twenty-four"
9222,Maggie's Farm,Rage Against the Machine,"I ain't gonna work for, nah "
9223,Maggie's Farm,Rage Against the Machine,I ain't gonna work for Maggie's ma no more
9225,Maggie's Farm,Rage Against the Machine,I ain't gonna work on Maggie's farm no more
9226,Maggie's Farm,Rage Against the Machine,"No, I ain't gonna work on Maggie's farm no more"
9227,Maggie's Farm,Rage Against the Machine,Well I try my best
9228,Maggie's Farm,Rage Against the Machine,To be just like I am
9229,Maggie's Farm,Rage Against the Machine,But everybody wants you
9230,Maggie's Farm,Rage Against the Machine,To be just like them
9231,Maggie's Farm,Rage Against the Machine,They sing while they slave and just get bored
9232,Maggie's Farm,Rage Against the Machine,"I ain't gonna work on, nah "
9233,Maggie's Farm,Rage Against the Machine,I ain't gonna work on Maggie's farm no more
9234,How I Could Just Kill a Man,Rage Against the Machine,Hey don't miss out on what you're passing
9235,How I Could Just Kill a Man,Rage Against the Machine,You're missing the hootah of the funky buddah
9236,How I Could Just Kill a Man,Rage Against the Machine,Eluder of the fucked up style's that get wicked
9237,How I Could Just Kill a Man,Rage Against the Machine,So come on as I start to kick it
9238,How I Could Just Kill a Man,Rage Against the Machine,Cause we're like outlaws striding while suckers are hiding
9239,How I Could Just Kill a Man,Rage Against the Machine,Jump behind the bush when you see me driving by'
9240,How I Could Just Kill a Man,Rage Against the Machine,"Hanging out my window, and my magnum taking out some putos"
9241,How I Could Just Kill a Man,Rage Against the Machine,Acting kind of loco I'm just another local
9242,How I Could Just Kill a Man,Rage Against the Machine,Kid from the street getting paid for my vocals
9243,How I Could Just Kill a Man,Rage Against the Machine,Here is something you can't understand
9244,How I Could Just Kill a Man,Rage Against the Machine,How I could just kill a man
9246,How I Could Just Kill a Man,Rage Against the Machine,Here is something you can't understand
9247,How I Could Just Kill a Man,Rage Against the Machine,How I could just kill a man
9248,How I Could Just Kill a Man,Rage Against the Machine,Here is something you can't understand
9249,How I Could Just Kill a Man,Rage Against the Machine,How I could just kill a man
9250,How I Could Just Kill a Man,Rage Against the Machine,Here is something you can't understand
9251,How I Could Just Kill a Man,Rage Against the Machine,How I could just kill a man
9252,How I Could Just Kill a Man,Rage Against the Machine,Here is something you can't understand
9254,How I Could Just Kill a Man,Rage Against the Machine,I be doing all the dumb shit yo
9255,How I Could Just Kill a Man,Rage Against the Machine,Cause nothing is coming from it
9256,How I Could Just Kill a Man,Rage Against the Machine,I'm not gonna waste no time fucking around I got ya humming
9257,How I Could Just Kill a Man,Rage Against the Machine,Humming coming at ya! then you know I had to gat ya!
9258,How I Could Just Kill a Man,Rage Against the Machine,Time for some action just a fraction of friction
9259,How I Could Just Kill a Man,Rage Against the Machine,I got the clearance to run the interference
9260,How I Could Just Kill a Man,Rage Against the Machine,In to your satellite shining a battle light
9261,How I Could Just Kill a Man,Rage Against the Machine,Sen got the gat and I know that we'll gat you right
9262,How I Could Just Kill a Man,Rage Against the Machine,Here's an example just a little sample:
9263,How I Could Just Kill a Man,Rage Against the Machine,How could I just kill a man
9264,How I Could Just Kill a Man,Rage Against the Machine,One time tried to come in my home take my chrome
9265,How I Could Just Kill a Man,Rage Against the Machine,I said yo it's on. take cover son or you're assed out
9266,How I Could Just Kill a Man,Rage Against the Machine,How do you like my chrome then I watched the rookie pass out
9267,How I Could Just Kill a Man,Rage Against the Machine,"Didn't have to blast him but I did any way, young punk had to pay"
9268,How I Could Just Kill a Man,Rage Against the Machine,So I just killed a man
9270,How I Could Just Kill a Man,Rage Against the Machine,Here is something you can't understand
9271,How I Could Just Kill a Man,Rage Against the Machine,How I could just kill a man
9272,How I Could Just Kill a Man,Rage Against the Machine,Here is something you can't understand
9273,How I Could Just Kill a Man,Rage Against the Machine,How I could just kill a man
9274,How I Could Just Kill a Man,Rage Against the Machine,Here is something you can't understand
9275,How I Could Just Kill a Man,Rage Against the Machine,How I could just kill a man
9276,How I Could Just Kill a Man,Rage Against the Machine,Here is something you can't understand
9277,How I Could Just Kill a Man,Rage Against the Machine,How I could just kill a man
9279,How I Could Just Kill a Man,Rage Against the Machine,It's gonna be a long time before I finish
9280,How I Could Just Kill a Man,Rage Against the Machine,One of the many missions that I have to establish
9281,How I Could Just Kill a Man,Rage Against the Machine,To lite my spliff ignite you with insite so if you ain't down
9282,How I Could Just Kill a Man,Rage Against the Machine,Bullshit. say some punk tried to get you for your auto
9283,How I Could Just Kill a Man,Rage Against the Machine,Would call the one time and play the role model?
9284,How I Could Just Kill a Man,Rage Against the Machine,No! I think you'll play like a thug
9285,How I Could Just Kill a Man,Rage Against the Machine,"Next hear the shot of a magnum slug, humming coming at ya!"
9286,How I Could Just Kill a Man,Rage Against the Machine,"Yeah you know I'm going to gat ya, how do you know where I'm at"
9287,How I Could Just Kill a Man,Rage Against the Machine,"When you haven't been where I've been, understand where I'm coming from"
9288,How I Could Just Kill a Man,Rage Against the Machine,While you're up on the hill in your big home
9289,How I Could Just Kill a Man,Rage Against the Machine,"I'm out here risking my dome, just for a bucket or a faster ducket"
9290,How I Could Just Kill a Man,Rage Against the Machine,Just to stay alive yo I got to say f*ck it
9291,How I Could Just Kill a Man,Rage Against the Machine,"Here is something you can't understand, how I could just kill a man"
9292,How I Could Just Kill a Man,Rage Against the Machine,"Here is something you can't understand, how I could just kill a man"
9293,How I Could Just Kill a Man,Rage Against the Machine,"Here is something you can't understand, how I could just kill a man"
9294,How I Could Just Kill a Man,Rage Against the Machine,"Here is something you can't understand, how I could just kill a man"
9296,How I Could Just Kill a Man,Rage Against the Machine,Here is something you can't understand
9297,How I Could Just Kill a Man,Rage Against the Machine,How I could just kill a man
9298,How I Could Just Kill a Man,Rage Against the Machine,Here is something you can't understand
9299,How I Could Just Kill a Man,Rage Against the Machine,How I could just kill a man
9300,How I Could Just Kill a Man,Rage Against the Machine,Here is something you can't understand
9301,How I Could Just Kill a Man,Rage Against the Machine,How I could just kill a man
9302,How I Could Just Kill a Man,Rage Against the Machine,Here is something you can't understand
9303,How I Could Just Kill a Man,Rage Against the Machine,How I could just kill a man
9304,How I Could Just Kill a Man,Rage Against the Machine,Here is something you can't understand
9305,How I Could Just Kill a Man,Rage Against the Machine,How I could just kill a man
9306,How I Could Just Kill a Man,Rage Against the Machine,Here is something you can't understand
9307,How I Could Just Kill a Man,Rage Against the Machine,How I could just kill a man
9308,How I Could Just Kill a Man,Rage Against the Machine,Here is something you can't understand
9309,How I Could Just Kill a Man,Rage Against the Machine,How I could just kill a man
9310,How I Could Just Kill a Man,Rage Against the Machine,Here is something you can't understand
9311,How I Could Just Kill a Man,Rage Against the Machine,How I could just kill a man
9313,How I Could Just Kill a Man,Rage Against the Machine,How I could just kill a man
9314,How I Could Just Kill a Man,Rage Against the Machine,How I could just kill a man
9315,I'm Housin',Rage Against the Machine,Coolin' on the scene like a horse in a stable
9316,I'm Housin',Rage Against the Machine,A brother got ill and tried to snatch a fat cable
9317,I'm Housin',Rage Against the Machine,"I stepped back, like it wasn't no thing"
9318,I'm Housin',Rage Against the Machine,I Punched him in the jaw with the fat gold ring
9319,I'm Housin',Rage Against the Machine,I had an ace in the hole when it came to that
9320,I'm Housin',Rage Against the Machine,Yo Z you was packin? You know was strapped
9321,I'm Housin',Rage Against the Machine,Posse kept rollin' it was hard to get with 'em
9322,I'm Housin',Rage Against the Machine,"So I stepped back, and unbuttoned my Lee denim"
9323,I'm Housin',Rage Against the Machine,"They kept coming, just like I figured"
9324,I'm Housin',Rage Against the Machine,"So I stepped back, and started sprayin' niggas"
9325,I'm Housin',Rage Against the Machine,"What a way to go out, out like a sucker"
9326,I'm Housin',Rage Against the Machine,"But I'm on track, like a Long Island train"
9327,I'm Housin',Rage Against the Machine,"that can head up your mission, suckers who be dissing"
9328,I'm Housin',Rage Against the Machine,Always on my jock like a snake always hissing
9329,I'm Housin',Rage Against the Machine,Grabbing and tapping me like Luther Vandross
9330,I'm Housin',Rage Against the Machine,Take me to the bar for the drink and make a toast
9331,I'm Housin',Rage Against the Machine,Givin best wishes to the best MC
9332,I'm Housin',Rage Against the Machine,And when the spot is blown and yo you know it's me
9333,I'm Housin',Rage Against the Machine,Because I'm housin'
9334,I'm Housin',Rage Against the Machine,'Cause I'm housin'
9335,I'm Housin',Rage Against the Machine,Because I'm housin'
9336,I'm Housin',Rage Against the Machine,'Cause I'm housin'
9337,I'm Housin',Rage Against the Machine,Because I'm housin'
9339,I'm Housin',Rage Against the Machine,Because I'm housin'
9340,I'm Housin',Rage Against the Machine,Relate to the matter as I drop the bomb
9341,I'm Housin',Rage Against the Machine,'Cause I'm housin'
9342,I'm Housin',Rage Against the Machine,Relate to the matter as I drop the bomb
9343,I'm Housin',Rage Against the Machine,'Cause I'm housin'
9344,I'm Housin',Rage Against the Machine,Relate to the matter as I drop the bomb
9345,I'm Housin',Rage Against the Machine,'Cause I'm housin'
9346,I'm Housin',Rage Against the Machine,Relate to the matter as I drop the bomb
9348,I'm Housin',Rage Against the Machine,"Coolin' at a party, no better yet disco"
9349,I'm Housin',Rage Against the Machine,Head feelin' mellow from a bottle of Cisco
9350,I'm Housin',Rage Against the Machine,Move
9351,I'm Housin',Rage Against the Machine,To crush and fry a sucker MC like crisco
9352,I'm Housin',Rage Against the Machine,"Gimme the cue, check one two"
9353,I'm Housin',Rage Against the Machine,"Don't try to come off on me, because you doo-doo"
9354,I'm Housin',Rage Against the Machine,"You treatin me the Z to the D, like a stepchild"
9355,I'm Housin',Rage Against the Machine,Let me tell you homeboy you're livin foul
9356,I'm Housin',Rage Against the Machine,"MC's, you know who you are"
9357,I'm Housin',Rage Against the Machine,On the bandwagon Why Z? 'cause you a star
9358,I'm Housin',Rage Against the Machine,This is the year when the joker's are wild
9359,I'm Housin',Rage Against the Machine,When a fag can't hack it and try to bite your style
9360,I'm Housin',Rage Against the Machine,"I get hip to the scheme, before it happens"
9361,I'm Housin',Rage Against the Machine,"If it gets wild, then I start cappin"
9362,I'm Housin',Rage Against the Machine,"But for now, since everything's calm"
9363,I'm Housin',Rage Against the Machine,Relate to the matter as I drop the bomb
9364,I'm Housin',Rage Against the Machine,Because I'm housin
9365,I'm Housin',Rage Against the Machine,'Cause I'm housin
9366,I'm Housin',Rage Against the Machine,Because I'm housin
9368,I'm Housin',Rage Against the Machine,Come on
9370,I'm Housin',Rage Against the Machine,Relate to the matter as I drop the bomb
9371,I'm Housin',Rage Against the Machine,'Cause I'm housin
9372,I'm Housin',Rage Against the Machine,Relate to the matter as I drop the bomb
9373,I'm Housin',Rage Against the Machine,Because I'm housin
9375,I'm Housin',Rage Against the Machine,"Relate to the matter, relate to the matter,"
9376,I'm Housin',Rage Against the Machine,relate to the matter as I drop the bomb ('cause I'm housin)
9377,I'm Housin',Rage Against the Machine,'Cause I'm housin
9378,Bulls On Parade,Rage Against the Machine,Come wit it now!
9379,Bulls On Parade,Rage Against the Machine,Come wit it now!
9381,Bulls On Parade,Rage Against the Machine,"The microphone explodes, shattering the molds"
9382,Bulls On Parade,Rage Against the Machine,Either drop tha hits like de la O or get tha f*ck off tha commode
